iso_3,year,stat_corp_tax_rate
MOZ,1988,
MOZ,1989,
MOZ,1990,
MOZ,1991,
MOZ,1992,
MOZ,1993,
MOZ,1994,
MOZ,1995,45.0
MOZ,1996,45.0
MOZ,1997,45.0
MOZ,1998,45.0
MOZ,1999,35.0
MOZ,2000,35.0
MOZ,2001,35.0
MOZ,2002,35.0
MOZ,2003,32.0
MOZ,2004,32.0
MOZ,2005,32.0
MOZ,2006,32.0
MOZ,2007,32.0
MOZ,2008,32.0
MOZ,2009,32.0
MOZ,2010,32.0
MOZ,2011,32.0
MOZ,2012,32.0
MOZ,2013,32.0
MOZ,2014,32.0
MOZ,2015,32.0
MOZ,2016,32.0
MOZ,2017,32.0
MOZ,2018,32.0
MOZ,2019,32.0
MOZ,2020,32.0
MOZ,2021,32.0
MOZ,2022,32.0
MOZ,2023,32.0
MOZ,2024,32.0
MOZ,2025,32.0
MRT,1980,
MRT,1981,
MRT,1982,
MRT,1983,
MRT,1984,
MRT,1985,
MRT,1986,
MRT,1987,
MRT,1988,
MRT,1989,
MRT,1990,
MRT,1991,
MRT,1992,
MRT,1993,
MRT,1994,
MRT,1995,
MRT,1996,
MRT,1997,
MRT,1998,
MRT,1999,
MRT,2000,0.0
MRT,2001,0.0
MRT,2002,0.0
MRT,2003,0.0
MRT,2004,20.0
MRT,2005,20.0
MRT,2006,25.0
MRT,2007,25.0
MRT,2008,25.0
MRT,2009,25.0
MRT,2010,25.0
MRT,2011,25.0
MRT,2012,25.0
MRT,2013,25.0
MRT,2014,25.0
MRT,2015,25.0
MRT,2016,25.0
MRT,2017,25.0
MRT,2018,25.0
MRT,2019,25.0
MRT,2020,25.0
MRT,2021,25.0
MRT,2022,25.0
MRT,2023,25.0
MRT,2024,25.0
MRT,2025,25.0
MSR,1980,
MSR,1981,
MSR,1982,
MSR,1983,
MSR,1984,
MSR,1985,
MSR,1986,
MSR,1987,
MSR,1988,
MSR,1989,
MSR,1990,
MSR,1991,
MSR,1992,
MSR,1993,
MSR,1994,
MSR,1995,
MSR,1996,
MSR,1997,
MSR,1998,
MSR,1999,
MSR,2000,30.0
MSR,2001,30.0
MSR,2002,30.0
MSR,2003,30.0
MSR,2004,30.0
MSR,2005,30.0
MSR,2006,30.0
MSR,2007,30.0
MSR,2008,30.0
MSR,2009,30.0
MSR,2010,30.0
MSR,2011,30.0
MSR,2012,30.0
MSR,2013,30.0
MSR,2014,30.0
MSR,2015,30.0
MSR,2016,30.0
MSR,2017,30.0
MSR,2018,30.0
MSR,2019,30.0
MSR,2020,30.0
MSR,2021,30.0
MSR,2022,30.0
MSR,2023,30.0
MSR,2024,30.0
MSR,2025,30.0
MTQ,1980,
MTQ,1981,
MTQ,1982,
MTQ,1983,
MTQ,1984,
MTQ,1985,
MTQ,1986,
MTQ,1987,
MTQ,1988,
MTQ,1989,
MTQ,1990,
MTQ,1991,
MTQ,1992,
MTQ,1993,
MTQ,1994,
MTQ,1995,
MTQ,1996,
MTQ,1997,
MTQ,1998,
MTQ,1999,
MTQ,2000,
MTQ,2001,
MTQ,2002,
MTQ,2003,
MTQ,2004,
MTQ,2005,
MTQ,2006,
MTQ,2007,
MTQ,2008,
MTQ,2009,
MTQ,2010,
MTQ,2011,
MTQ,2012,
MTQ,2013,
MTQ,2014,
MTQ,2015,
MTQ,2016,
MTQ,2017,
MTQ,2018,
MTQ,2019,
MTQ,2020,
MTQ,2021,
MTQ,2022,
MTQ,2023,
MTQ,2024,
MTQ,2025,
MUS,1980,50.0
MUS,1981,
MUS,1982,
MUS,1983,
MUS,1984,
MUS,1985,
MUS,1986,
MUS,1987,
MUS,1988,35.0
MUS,1989,35.0
MUS,1990,35.0
MUS,1991,35.0
MUS,1992,35.0
MUS,1993,35.0
MUS,1994,35.0
MUS,1995,35.0
MUS,1996,35.0
MUS,1997,35.0
MUS,1998,35.0
MUS,1999,35.0
MUS,2000,35.0
MUS,2001,25.0
MUS,2002,25.0
MUS,2003,25.0
MUS,2004,25.0
MUS,2005,25.0
MUS,2006,25.0
MUS,2007,22.5
MUS,2008,15.0
MUS,2009,15.0
MUS,2010,15.0
MUS,2011,15.0
MUS,2012,15.0
MUS,2013,15.0
MUS,2014,15.0
MUS,2015,15.0
MUS,2016,15.0
MUS,2017,15.0
MUS,2018,15.0
MUS,2019,15.0
MUS,2020,15.0
MUS,2021,15.0
MUS,2022,15.0
MUS,2023,15.0
MUS,2024,15.0
MUS,2025,15.0
MWI,1980,45.0
MWI,1981,45.0
MWI,1982,45.0
MWI,1983,50.0
MWI,1984,50.0
MWI,1985,50.0
MWI,1986,50.0
MWI,1987,50.0
MWI,1988,50.0
MWI,1989,50.0
MWI,1990,50.0
MWI,1991,45.0
MWI,1992,40.0
MWI,1993,35.0
MWI,1994,35.0
MWI,1995,35.0
MWI,1996,38.0
MWI,1997,38.0
MWI,1998,38.0
MWI,1999,38.0
MWI,2000,38.0
MWI,2001,38.0
MWI,2002,35.0
MWI,2003,
MWI,2004,
MWI,2005,30.0
MWI,2006,30.0
MWI,2007,30.0
MWI,2008,30.0
MWI,2009,30.0
MWI,2010,30.0
MWI,2011,30.0
MWI,2012,30.0
MWI,2013,30.0
MWI,2014,30.0
MWI,2015,30.0
MWI,2016,30.0
MWI,2017,30.0
MWI,2018,30.0
MWI,2019,30.0
MWI,2020,30.0
MWI,2021,30.0
MWI,2022,30.0
MWI,2023,30.0
MWI,2024,30.0
MWI,2025,30.0
MYS,1980,40.0
MYS,1981,40.0
MYS,1982,40.0
MYS,1983,40.0
MYS,1984,40.0
MYS,1985,40.0
MYS,1986,40.0
MYS,1987,40.0
MYS,1988,40.0
MYS,1989,35.0
MYS,1990,35.0
MYS,1991,35.0
MYS,1992,35.0
MYS,1993,34.0
MYS,1994,32.0
MYS,1995,30.0
MYS,1996,30.0
MYS,1997,30.0
MYS,1998,28.0
MYS,1999,28.0
MYS,2000,28.0
MYS,2001,28.0
MYS,2002,28.0
MYS,2003,28.0
MYS,2004,28.0
MYS,2005,28.0
MYS,2006,28.0
MYS,2007,27.0
MYS,2008,26.0
MYS,2009,25.0
MYS,2010,25.0
MYS,2011,25.0
MYS,2012,25.0
MYS,2013,25.0
MYS,2014,25.0
MYS,2015,25.0
MYS,2016,24.0
MYS,2017,24.0
MYS,2018,24.0
MYS,2019,24.0
MYS,2020,24.0
MYS,2021,24.0
MYS,2022,24.0
MYS,2023,24.0
MYS,2024,24.0
MYS,2025,24.0
MYT,1980,
MYT,1981,
MYT,1982,
MYT,1983,
MYT,1984,
MYT,1985,
MYT,1986,
MYT,1987,
MYT,1988,
MYT,1989,
MYT,1990,
MYT,1991,
MYT,1992,
MYT,1993,
MYT,1994,
MYT,1995,
MYT,1996,
MYT,1997,
MYT,1998,
MYT,1999,
MYT,2000,
MYT,2001,
MYT,2002,
MYT,2003,
MYT,2004,
MYT,2005,
MYT,2006,
MYT,2007,
MYT,2008,
MYT,2009,
MYT,2010,
MYT,2011,
MYT,2012,
MYT,2013,
MYT,2014,
MYT,2015,
MYT,2016,
MYT,2017,
MYT,2018,
MYT,2019,
MYT,2020,
MYT,2021,
MYT,2022,
MYT,2023,
MYT,2024,
MYT,2025,
NAM,1980,
NAM,1981,
NAM,1982,
NAM,1983,
NAM,1984,
NAM,1985,
NAM,1986,
NAM,1987,
NAM,1988,
NAM,1989,
NAM,1990,
NAM,1991,40.0
NAM,1992,40.0
NAM,1993,40.0
NAM,1994,38.0
NAM,1995,35.0
NAM,1996,35.0
NAM,1997,35.0
NAM,1998,35.0
NAM,1999,35.0
NAM,2000,35.0
NAM,2001,35.0
NAM,2002,35.0
NAM,2003,35.0
NAM,2004,35.0
NAM,2005,35.0
NAM,2006,35.0
NAM,2007,35.0
NAM,2008,35.0
NAM,2009,35.0
NAM,2010,35.0
NAM,2011,34.0
NAM,2012,34.0
NAM,2013,33.0
NAM,2014,33.0
NAM,2015,33.0
NAM,2016,32.0
NAM,2017,32.0
NAM,2018,32.0
NAM,2019,32.0
NAM,2020,32.0
NAM,2021,32.0
NAM,2022,32.0
NAM,2023,32.0
NAM,2024,32.0
NAM,2025,30.0
NCL,1980,
NCL,1981,
NCL,1982,
NCL,1983,
NCL,1984,
NCL,1985,
NCL,1986,
NCL,1987,
NCL,1988,
NCL,1989,
NCL,1990,
NCL,1991,
NCL,1992,
NCL,1993,30.0
NCL,1994,30.0
NCL,1995,30.0
NCL,1996,30.0
NCL,1997,30.0
NCL,1998,30.0
NCL,1999,
NCL,2000,
NCL,2001,
NCL,2002,
NCL,2003,
NCL,2004,
NCL,2005,
NCL,2006,
NCL,2007,
NCL,2008,
NCL,2009,
NCL,2010,
NCL,2011,
NCL,2012,
NCL,2013,
NCL,2014,
NCL,2015,
NCL,2016,
NCL,2017,30.0
NCL,2018,30.0
NCL,2019,30.0
NCL,2020,30.0
NCL,2021,30.0
NCL,2022,30.0
NCL,2023,30.0
NCL,2024,30.0
NCL,2025,30.0
NER,1980,
NER,1981,
NER,1982,
NER,1983,
NER,1984,
NER,1985,
NER,1986,
NER,1987,
NER,1988,
NER,1989,
NER,1990,
NER,1991,
NER,1992,
NER,1993,
NER,1994,
NER,1995,
NER,1996,
NER,1997,
NER,1998,
NER,1999,
NER,2000,
NER,2001,
NER,2002,
NER,2003,
NER,2004,
NER,2005,
NER,2006,
NER,2007,
NER,2008,
NER,2009,
NER,2010,
NER,2011,30.0
NER,2012,30.0
NER,2013,30.0
NER,2014,30.0
NER,2015,30.0
NER,2016,30.0
NER,2017,30.0
NER,2018,30.0
NER,2019,30.0
NER,2020,30.0
NER,2021,30.0
NER,2022,30.0
NER,2023,30.0
NER,2024,30.0
NER,2025,30.0
NFK,1980,
NFK,1981,
NFK,1982,
NFK,1983,
NFK,1984,
NFK,1985,
NFK,1986,
NFK,1987,
NFK,1988,
NFK,1989,
NFK,1990,
NFK,1991,
NFK,1992,
NFK,1993,
NFK,1994,
NFK,1995,
NFK,1996,
NFK,1997,
NFK,1998,
NFK,1999,
NFK,2000,
NFK,2001,
NFK,2002,
NFK,2003,
NFK,2004,
NFK,2005,
NFK,2006,
NFK,2007,
NFK,2008,
NFK,2009,
NFK,2010,
NFK,2011,
NFK,2012,
NFK,2013,
NFK,2014,
NFK,2015,
NFK,2016,
NFK,2017,
NFK,2018,
NFK,2019,
NFK,2020,
NFK,2021,
NFK,2022,
NFK,2023,
NFK,2024,
NFK,2025,
NGA,1980,45.0
NGA,1981,45.0
NGA,1982,45.0
NGA,1983,45.0
NGA,1984,45.0
NGA,1985,45.0
NGA,1986,45.0
NGA,1987,40.0
NGA,1988,40.0
NGA,1989,40.0
NGA,1990,40.0
NGA,1991,40.0
NGA,1992,35.0
NGA,1993,35.0
NGA,1994,35.0
NGA,1995,35.0
NGA,1996,30.0
NGA,1997,30.0
NGA,1998,30.0
NGA,1999,30.0
NGA,2000,30.0
NGA,2001,30.0
NGA,2002,30.0
NGA,2003,30.0
NGA,2004,30.0
NGA,2005,30.0
NGA,2006,30.0
NGA,2007,30.0
NGA,2008,30.0
NGA,2009,30.0
NGA,2010,30.0
NGA,2011,30.0
NGA,2012,30.0
NGA,2013,30.0
NGA,2014,30.0
NGA,2015,30.0
NGA,2016,30.0
NGA,2017,30.0
NGA,2018,30.0
NGA,2019,30.0
NGA,2020,30.0
NGA,2021,30.0
NGA,2022,30.0
NGA,2023,30.0
NGA,2024,30.0
NGA,2025,30.0
NIC,1980,50.0
NIC,1981,50.0
NIC,1982,40.0
NIC,1983,40.0
NIC,1984,40.0
NIC,1985,40.0
NIC,1986,40.0
NIC,1987,
NIC,1988,
NIC,1989,
NIC,1990,
NIC,1991,
NIC,1992,35.5
NIC,1993,30.0
NIC,1994,30.0
NIC,1995,30.0
NIC,1996,30.0
NIC,1997,30.0
NIC,1998,30.0
NIC,1999,30.0
NIC,2000,
NIC,2001,25.0
NIC,2002,25.0
NIC,2003,
NIC,2004,30.0
NIC,2005,30.0
NIC,2006,30.0
NIC,2007,30.0
NIC,2008,30.0
NIC,2009,30.0
NIC,2010,30.0
NIC,2011,30.0
NIC,2012,30.0
NIC,2013,30.0
NIC,2014,30.0
NIC,2015,30.0
NIC,2016,30.0
NIC,2017,30.0
NIC,2018,30.0
NIC,2019,30.0
NIC,2020,30.0
NIC,2021,30.0
NIC,2022,30.0
NIC,2023,30.0
NIC,2024,30.0
NIC,2025,30.0
NIU,1980,
NIU,1981,
NIU,1982,
NIU,1983,
NIU,1984,
NIU,1985,
NIU,1986,
NIU,1987,
NIU,1988,
NIU,1989,
NIU,1990,
NIU,1991,
NIU,1992,
NIU,1993,
NIU,1994,
NIU,1995,
NIU,1996,
NIU,1997,
NIU,1998,
NIU,1999,
NIU,2000,
NIU,2001,
NIU,2002,
NIU,2003,
NIU,2004,
NIU,2005,
NIU,2006,
NIU,2007,
NIU,2008,
NIU,2009,
NIU,2010,
NIU,2011,
NIU,2012,
NIU,2013,
NIU,2014,
NIU,2015,
NIU,2016,
NIU,2017,
NIU,2018,
NIU,2019,
NIU,2020,30.0
NIU,2021,30.0
NIU,2022,30.0
NIU,2023,30.0
NIU,2024,30.0
NIU,2025,30.0
NLD,1980,48.0
NLD,1981,48.0
NLD,1982,48.0
NLD,1983,48.0
NLD,1984,43.0
NLD,1985,43.0
NLD,1986,42.0
NLD,1987,42.0
NLD,1988,42.0
NLD,1989,35.0
NLD,1990,35.0
NLD,1991,35.0
NLD,1992,35.0
NLD,1993,35.0
NLD,1994,35.0
NLD,1995,35.0
NLD,1996,35.0
NLD,1997,35.0
NLD,1998,35.0
NLD,1999,35.0
NLD,2000,35.0
NLD,2001,35.0
NLD,2002,34.5
NLD,2003,34.5
NLD,2004,34.5
NLD,2005,31.5
NLD,2006,29.6
NLD,2007,25.5
NLD,2008,25.5
NLD,2009,25.5
NLD,2010,25.5
NLD,2011,25.0
NLD,2012,25.0
NLD,2013,25.0
NLD,2014,25.0
NLD,2015,25.0
NLD,2016,25.0
NLD,2017,25.0
NLD,2018,25.0
NLD,2019,25.0
NLD,2020,25.0
NLD,2021,25.0
NLD,2022,25.8
NLD,2023,25.8
NLD,2024,25.8
NLD,2025,25.8
NOR,1980,
NOR,1981,50.8
NOR,1982,50.8
NOR,1983,50.8
NOR,1984,50.8
NOR,1985,50.8
NOR,1986,50.8
NOR,1987,50.8
NOR,1988,50.8
NOR,1989,50.8
NOR,1990,50.8
NOR,1991,50.8
NOR,1992,28.0
NOR,1993,28.0
NOR,1994,28.0
NOR,1995,28.0
NOR,1996,28.0
NOR,1997,28.0
NOR,1998,28.0
NOR,1999,28.0
NOR,2000,28.0
NOR,2001,28.0
NOR,2002,28.0
NOR,2003,28.0
NOR,2004,28.0
NOR,2005,28.0
NOR,2006,28.0
NOR,2007,28.0
NOR,2008,28.0
NOR,2009,28.0
NOR,2010,28.0
NOR,2011,28.0
NOR,2012,28.0
NOR,2013,28.0
NOR,2014,27.0
NOR,2015,27.0
NOR,2016,25.0
NOR,2017,24.0
NOR,2018,23.0
NOR,2019,22.0
NOR,2020,22.0
NOR,2021,22.0
NOR,2022,22.0
NOR,2023,22.0
NOR,2024,22.0
NOR,2025,22.0
NPL,1980,
NPL,1981,
NPL,1982,
NPL,1983,
NPL,1984,
NPL,1985,
NPL,1986,
NPL,1987,
NPL,1988,
NPL,1989,
NPL,1990,
NPL,1991,
NPL,1992,
NPL,1993,
NPL,1994,
NPL,1995,
NPL,1996,
NPL,1997,
NPL,1998,
NPL,1999,
NPL,2000,
NPL,2001,
NPL,2002,
NPL,2003,
NPL,2004,25.0
NPL,2005,25.0
NPL,2006,25.0
NPL,2007,
NPL,2008,
NPL,2009,
NPL,2010,25.0
NPL,2011,25.0
NPL,2012,25.0
NPL,2013,25.0
NPL,2014,25.0
NPL,2015,25.0
NPL,2016,25.0
NPL,2017,25.0
NPL,2018,25.0
NPL,2019,25.0
NPL,2020,25.0
NPL,2021,25.0
NPL,2022,25.0
NPL,2023,25.0
NPL,2024,25.0
NPL,2025,25.0
NRU,1980,
NRU,1981,
NRU,1982,
NRU,1983,
NRU,1984,
NRU,1985,
NRU,1986,
NRU,1987,
NRU,1988,
NRU,1989,
NRU,1990,
NRU,1991,
NRU,1992,
NRU,1993,
NRU,1994,
NRU,1995,
NRU,1996,
NRU,1997,
NRU,1998,
NRU,1999,
NRU,2000,
NRU,2001,
NRU,2002,
NRU,2003,
NRU,2004,
NRU,2005,
NRU,2006,
NRU,2007,
NRU,2008,
NRU,2009,
NRU,2010,
NRU,2011,
NRU,2012,
NRU,2013,
NRU,2014,
NRU,2015,
NRU,2016,
NRU,2017,20.0
NRU,2018,25.0
NRU,2019,25.0
NRU,2020,25.0
NRU,2021,25.0
NRU,2022,25.0
NRU,2023,25.0
NRU,2024,25.0
NRU,2025,25.0
NZL,1980,45.0
NZL,1981,45.0
NZL,1982,45.0
NZL,1983,45.0
NZL,1984,45.0
NZL,1985,45.0
NZL,1986,48.0
NZL,1987,48.0
NZL,1988,28.0
NZL,1989,33.0
NZL,1990,33.0
NZL,1991,33.0
NZL,1992,33.0
NZL,1993,33.0
NZL,1994,33.0
NZL,1995,33.0
NZL,1996,33.0
NZL,1997,33.0
NZL,1998,33.0
NZL,1999,33.0
NZL,2000,33.0
NZL,2001,33.0
NZL,2002,33.0
NZL,2003,33.0
NZL,2004,33.0
NZL,2005,33.0
NZL,2006,33.0
NZL,2007,33.0
NZL,2008,30.0
NZL,2009,30.0
NZL,2010,30.0
NZL,2011,28.0
NZL,2012,28.0
NZL,2013,28.0
NZL,2014,28.0
NZL,2015,28.0
NZL,2016,28.0
NZL,2017,28.0
NZL,2018,28.0
NZL,2019,28.0
NZL,2020,28.0
NZL,2021,28.0
NZL,2022,28.0
NZL,2023,28.0
NZL,2024,28.0
NZL,2025,28.0
OMN,1980,50.0
OMN,1981,50.0
OMN,1982,50.0
OMN,1983,50.0
OMN,1984,50.0
OMN,1985,50.0
OMN,1986,50.0
OMN,1987,50.0
OMN,1988,50.0
OMN,1989,50.0
OMN,1990,50.0
OMN,1991,50.0
OMN,1992,50.0
OMN,1993,50.0
OMN,1994,50.0
OMN,1995,50.0
OMN,1996,50.0
OMN,1997,50.0
OMN,1998,30.0
OMN,1999,30.0
OMN,2000,30.0
OMN,2001,12.0
OMN,2002,12.0
OMN,2003,12.0
OMN,2004,12.0
OMN,2005,12.0
OMN,2006,12.0
OMN,2007,12.0
OMN,2008,12.0
OMN,2009,12.0
OMN,2010,12.0
OMN,2011,12.0
OMN,2012,12.0
OMN,2013,12.0
OMN,2014,12.0
OMN,2015,12.0
OMN,2016,12.0
OMN,2017,12.0
OMN,2018,15.0
OMN,2019,15.0
OMN,2020,15.0
OMN,2021,15.0
OMN,2022,15.0
OMN,2023,15.0
OMN,2024,15.0
OMN,2025,15.0
PAK,1980,55.0
PAK,1981,55.0
PAK,1982,55.0
PAK,1983,55.0
PAK,1984,55.0
PAK,1985,55.0
PAK,1986,55.0
PAK,1987,55.0
PAK,1988,55.0
PAK,1989,60.0
PAK,1990,45.0
PAK,1991,50.0
PAK,1992,55.0
PAK,1993,52.0
PAK,1994,49.0
PAK,1995,46.0
PAK,1996,46.0
PAK,1997,46.0
PAK,1998,40.0
PAK,1999,45.15
PAK,2000,45.15
PAK,2001,45.15
PAK,2002,45.0
PAK,2003,35.0
PAK,2004,35.0
PAK,2005,35.0
PAK,2006,35.0
PAK,2007,35.0
PAK,2008,35.0
PAK,2009,35.0
PAK,2010,35.0
PAK,2011,35.0
PAK,2012,35.0
PAK,2013,35.0
PAK,2014,34.0
PAK,2015,33.0
PAK,2016,32.0
PAK,2017,31.0
PAK,2018,30.0
PAK,2019,29.0
PAK,2020,29.0
PAK,2021,29.0
PAK,2022,29.0
PAK,2023,29.0
PAK,2024,29.0
PAK,2025,29.0
PAN,1980,50.0
PAN,1981,50.0
PAN,1982,50.0
PAN,1983,50.0
PAN,1984,50.0
PAN,1985,50.0
PAN,1986,50.0
PAN,1987,50.0
PAN,1988,50.0
PAN,1989,50.0
PAN,1990,50.0
PAN,1991,47.5
PAN,1992,45.0
PAN,1993,42.0
PAN,1994,34.0
PAN,1995,34.0
PAN,1996,34.0
PAN,1997,30.0
PAN,1998,30.0
PAN,1999,30.0
PAN,2000,37.0
PAN,2001,37.0
PAN,2002,37.0
PAN,2003,30.0
PAN,2004,30.0
PAN,2005,30.0
PAN,2006,30.0
PAN,2007,30.0
PAN,2008,30.0
PAN,2009,30.0
PAN,2010,27.5
PAN,2011,25.0
PAN,2012,25.0
PAN,2013,25.0
PAN,2014,25.0
PAN,2015,25.0
PAN,2016,25.0
PAN,2017,25.0
PAN,2018,25.0
PAN,2019,25.0
PAN,2020,25.0
PAN,2021,25.0
PAN,2022,25.0
PAN,2023,25.0
PAN,2024,25.0
PAN,2025,25.0
PCN,1980,
PCN,1981,
PCN,1982,
PCN,1983,
PCN,1984,
PCN,1985,
PCN,1986,
PCN,1987,
PCN,1988,
PCN,1989,
PCN,1990,
PCN,1991,
PCN,1992,
PCN,1993,
PCN,1994,
PCN,1995,
PCN,1996,
PCN,1997,
PCN,1998,
PCN,1999,
PCN,2000,
PCN,2001,
PCN,2002,
PCN,2003,
PCN,2004,
PCN,2005,
PCN,2006,
PCN,2007,
PCN,2008,
PCN,2009,
PCN,2010,
PCN,2011,
PCN,2012,
PCN,2013,
PCN,2014,
PCN,2015,
PCN,2016,
PCN,2017,
PCN,2018,
PCN,2019,
PCN,2020,
PCN,2021,
PCN,2022,
PCN,2023,
PCN,2024,
PCN,2025,
PER,1980,55.0
PER,1981,55.0
PER,1982,55.0
PER,1983,55.0
PER,1984,55.0
PER,1985,55.0
PER,1986,40.0
PER,1987,35.0
PER,1988,35.0
PER,1989,35.0
PER,1990,35.0
PER,1991,30.0
PER,1992,30.0
PER,1993,30.0
PER,1994,30.0
PER,1995,30.0
PER,1996,30.0
PER,1997,30.0
PER,1998,30.0
PER,1999,30.0
PER,2000,30.0
PER,2001,30.0
PER,2002,30.0
PER,2003,27.0
PER,2004,30.0
PER,2005,30.0
PER,2006,30.0
PER,2007,30.0
PER,2008,30.0
PER,2009,30.0
PER,2010,30.0
PER,2011,30.0
PER,2012,30.0
PER,2013,30.0
PER,2014,30.0
PER,2015,30.0
PER,2016,28.0
PER,2017,29.5
PER,2018,29.5
PER,2019,29.5
PER,2020,29.5
PER,2021,29.5
PER,2022,29.5
PER,2023,29.5
PER,2024,29.5
PER,2025,29.5
PHL,1980,35.0
PHL,1981,35.0
PHL,1982,35.0
PHL,1983,35.0
PHL,1984,35.0
PHL,1985,35.0
PHL,1986,35.0
PHL,1987,35.0
PHL,1988,35.0
PHL,1989,35.0
PHL,1990,35.0
PHL,1991,35.0
PHL,1992,35.0
PHL,1993,35.0
PHL,1994,35.0
PHL,1995,35.0
PHL,1996,35.0
PHL,1997,35.0
PHL,1998,34.0
PHL,1999,33.0
PHL,2000,32.0
PHL,2001,32.0
PHL,2002,32.0
PHL,2003,32.0
PHL,2004,32.0
PHL,2005,32.0
PHL,2006,35.0
PHL,2007,35.0
PHL,2008,35.0
PHL,2009,30.0
PHL,2010,30.0
PHL,2011,30.0
PHL,2012,30.0
PHL,2013,30.0
PHL,2014,30.0
PHL,2015,30.0
PHL,2016,30.0
PHL,2017,30.0
PHL,2018,30.0
PHL,2019,30.0
PHL,2020,30.0
PHL,2021,25.0
PHL,2022,25.0
PHL,2023,25.0
PHL,2024,25.0
PHL,2025,25.0
PLW,1980,
PLW,1981,
PLW,1982,
PLW,1983,
PLW,1984,
PLW,1985,
PLW,1986,
PLW,1987,
PLW,1988,
PLW,1989,
PLW,1990,
PLW,1991,
PLW,1992,
PLW,1993,
PLW,1994,
PLW,1995,
PLW,1996,
PLW,1997,
PLW,1998,
PLW,1999,
PLW,2000,
PLW,2001,
PLW,2002,
PLW,2003,
PLW,2004,
PLW,2005,
PLW,2006,
PLW,2007,
PLW,2008,
PLW,2009,
PLW,2010,
PLW,2011,
PLW,2012,
PLW,2013,
PLW,2014,
PLW,2015,
PLW,2016,
PLW,2017,
PLW,2018,
PLW,2019,
PLW,2020,
PLW,2021,
PLW,2022,
PLW,2023,
PLW,2024,
PLW,2025,
PNG,1980,36.5
PNG,1981,36.5
PNG,1982,36.5
PNG,1983,36.5
PNG,1984,35.0
PNG,1985,35.0
PNG,1986,35.0
PNG,1987,35.0
PNG,1988,35.0
PNG,1989,30.0
PNG,1990,30.0
PNG,1991,30.0
PNG,1992,30.0
PNG,1993,25.0
PNG,1994,25.0
PNG,1995,25.0
PNG,1996,25.0
PNG,1997,25.0
PNG,1998,25.0
PNG,1999,25.0
PNG,2000,25.0
PNG,2001,25.0
PNG,2002,25.0
PNG,2003,30.0
PNG,2004,30.0
PNG,2005,30.0
PNG,2006,30.0
PNG,2007,30.0
PNG,2008,30.0
PNG,2009,30.0
PNG,2010,30.0
PNG,2011,30.0
PNG,2012,30.0
PNG,2013,30.0
PNG,2014,30.0
PNG,2015,30.0
PNG,2016,30.0
PNG,2017,30.0
PNG,2018,30.0
PNG,2019,30.0
PNG,2020,30.0
PNG,2021,30.0
PNG,2022,30.0
PNG,2023,30.0
PNG,2024,30.0
PNG,2025,30.0
POL,1980,
POL,1981,
POL,1982,
POL,1983,
POL,1984,
POL,1985,
POL,1986,
POL,1987,
POL,1988,
POL,1989,
POL,1990,
POL,1991,40.0
POL,1992,40.0
POL,1993,40.0
POL,1994,40.0
POL,1995,40.0
POL,1996,40.0
POL,1997,38.0
POL,1998,36.0
POL,1999,34.0
POL,2000,30.0
POL,2001,28.0
POL,2002,28.0
POL,2003,27.0
POL,2004,19.0
POL,2005,19.0
POL,2006,19.0
POL,2007,19.0
POL,2008,19.0
POL,2009,19.0
POL,2010,19.0
POL,2011,19.0
POL,2012,19.0
POL,2013,19.0
POL,2014,19.0
POL,2015,19.0
POL,2016,19.0
POL,2017,19.0
POL,2018,19.0
POL,2019,19.0
POL,2020,19.0
POL,2021,19.0
POL,2022,19.0
POL,2023,19.0
POL,2024,19.0
POL,2025,19.0
PRI,1980,22.0
PRI,1981,22.0
PRI,1982,20.0
PRI,1983,22.0
PRI,1984,22.0
PRI,1985,22.0
PRI,1986,22.0
PRI,1987,22.0
PRI,1988,22.0
PRI,1989,22.0
PRI,1990,22.0
PRI,1991,22.0
PRI,1992,22.0
PRI,1993,22.0
PRI,1994,22.0
PRI,1995,19.0
PRI,1996,20.0
PRI,1997,20.0
PRI,1998,20.0
PRI,1999,20.0
PRI,2000,
PRI,2001,39.0
PRI,2002,39.0
PRI,2003,
PRI,2004,39.0
PRI,2005,39.0
PRI,2006,39.0
PRI,2007,39.0
PRI,2008,39.0
PRI,2009,39.0
PRI,2010,39.0
PRI,2011,39.0
PRI,2012,30.0
PRI,2013,30.0
PRI,2014,39.0
PRI,2015,39.0
PRI,2016,39.0
PRI,2017,39.0
PRI,2018,39.0
PRI,2019,37.5
PRI,2020,37.5
PRI,2021,37.5
PRI,2022,37.5
PRI,2023,37.5
PRI,2024,37.5
PRI,2025,37.5
PRK,1980,
PRK,1981,
PRK,1982,
PRK,1983,
PRK,1984,
PRK,1985,
PRK,1986,
PRK,1987,
PRK,1988,
PRK,1989,
PRK,1990,
PRK,1991,
PRK,1992,
PRK,1993,
PRK,1994,
PRK,1995,
PRK,1996,
PRK,1997,
PRK,1998,
PRK,1999,
PRK,2000,
PRK,2001,
PRK,2002,
PRK,2003,
PRK,2004,
PRK,2005,
PRK,2006,
PRK,2007,
PRK,2008,
PRK,2009,
PRK,2010,
PRK,2011,
PRK,2012,
PRK,2013,
PRK,2014,
PRK,2015,
PRK,2016,
PRK,2017,
PRK,2018,
PRK,2019,
PRK,2020,
PRK,2021,
PRK,2022,
PRK,2023,
PRK,2024,
PRK,2025,
PRT,1980,
PRT,1981,48.96
