ISO3,year,v2x_libdem,v2cltort,v2clkill,v2x_accountability,v2x_clphy,v2x_rule,v2xcl_prpty
PER,1900,0.169,0.834,0.605,0.154,0.683,0.5,0.326
PER,1901,0.169,0.834,0.605,0.153,0.683,0.5,0.326
PER,1902,0.169,0.834,0.605,0.149,0.683,0.5,0.326
PER,1903,0.165,0.834,0.605,0.007,0.683,0.5,0.326
PER,1904,0.163,0.834,0.605,0.036,0.683,0.5,0.326
PER,1905,0.177,0.834,0.605,0.09,0.683,0.485,0.326
PER,1906,0.177,0.834,0.605,0.088,0.683,0.485,0.326
PER,1907,0.177,0.834,0.605,0.084,0.683,0.485,0.326
PER,1908,0.175,0.834,0.605,0.062,0.683,0.45,0.326
PER,1909,0.176,0.834,0.605,0.061,0.683,0.45,0.326
PER,1910,0.178,0.834,0.605,0.065,0.683,0.477,0.326
PER,1911,0.178,0.635,0.605,0.029,0.661,0.477,0.326
PER,1912,0.182,0.635,0.605,0.046,0.661,0.54,0.326
PER,1913,0.151,0.635,0.605,-0.078,0.661,0.512,0.326
PER,1914,0.13,0.635,0.605,-0.131,0.661,0.45,0.326
PER,1915,0.122,0.037,0.272,-0.065,0.539,0.341,0.326
PER,1916,0.136,0.037,0.272,-0.033,0.539,0.367,0.326
PER,1917,0.136,0.037,0.272,-0.032,0.539,0.367,0.326
PER,1918,0.136,0.037,0.272,-0.032,0.539,0.367,0.326
PER,1919,0.098,-0.088,-0.248,-0.204,0.444,0.344,0.326
PER,1920,0.055,-1.249,-0.593,-0.222,0.257,0.207,0.326
PER,1921,0.065,-1.249,-0.593,-0.257,0.257,0.207,0.326
PER,1922,0.065,-1.249,-0.593,-0.254,0.257,0.207,0.326
PER,1923,0.065,-1.249,-0.593,-0.251,0.257,0.207,0.326
PER,1924,0.067,-1.249,-0.593,-0.255,0.257,0.215,0.326
PER,1925,0.066,-1.249,-0.593,-0.3,0.257,0.215,0.326
PER,1926,0.066,-1.249,-0.593,-0.294,0.257,0.215,0.326
PER,1927,0.066,-1.249,-0.593,-0.294,0.257,0.215,0.326
PER,1928,0.066,-1.249,-0.593,-0.301,0.257,0.215,0.326
PER,1929,0.076,-1.249,-0.593,-0.306,0.257,0.215,0.326
PER,1930,0.074,-1.249,-0.593,-0.415,0.257,0.215,0.326
PER,1931,0.066,-1.96,-1.03,-0.342,0.151,0.282,0.326
PER,1932,0.056,-1.96,-1.03,-0.249,0.151,0.282,0.326
PER,1933,0.056,-1.613,-0.895,-0.366,0.19,0.286,0.326
PER,1934,0.056,-1.323,-0.24,-0.35,0.292,0.286,0.326
PER,1935,0.056,-1.323,-0.24,-0.345,0.292,0.286,0.326
PER,1936,0.056,-1.323,-0.24,-0.35,0.292,0.286,0.326
PER,1937,0.056,-1.323,-0.24,-0.345,0.292,0.286,0.326
PER,1938,0.056,-1.323,-0.24,-0.343,0.292,0.286,0.326
PER,1939,0.071,-1.034,0.189,-0.129,0.384,0.327,0.326
PER,1940,0.157,0.877,2.176,0.118,0.848,0.389,0.326
PER,1941,0.157,0.877,2.176,0.132,0.848,0.389,0.326
PER,1942,0.157,0.877,2.176,0.119,0.848,0.389,0.326
PER,1943,0.157,0.877,2.176,0.124,0.848,0.389,0.326
PER,1944,0.157,0.877,2.176,0.133,0.848,0.389,0.326
PER,1945,0.206,0.877,2.176,0.395,0.848,0.39,0.326
PER,1946,0.245,1.911,1.161,0.415,0.85,0.518,0.397
PER,1947,0.248,1.911,1.161,0.442,0.85,0.518,0.397
PER,1948,0.12,1.874,0.68,-0.106,0.804,0.394,0.397
PER,1949,0.032,-1.307,0.195,-0.754,0.347,0.147,0.397
PER,1950,0.042,-1.307,0.195,-0.785,0.347,0.149,0.397
PER,1951,0.056,-1.307,0.195,-0.723,0.347,0.164,0.397
PER,1952,0.056,-1.307,0.195,-0.73,0.347,0.164,0.397
PER,1953,0.055,-1.307,0.195,-0.727,0.347,0.167,0.397
PER,1954,0.055,-1.307,0.195,-0.726,0.347,0.167,0.397
PER,1955,0.055,-1.307,0.195,-0.731,0.347,0.167,0.397
PER,1956,0.126,-1.265,0.634,0.051,0.41,0.213,0.397
PER,1957,0.251,0.687,2.168,0.41,0.827,0.633,0.397
PER,1958,0.257,0.687,2.168,0.411,0.827,0.661,0.397
PER,1959,0.257,0.687,2.168,0.417,0.827,0.661,0.397
PER,1960,0.258,0.687,2.168,0.41,0.827,0.661,0.397
PER,1961,0.256,0.687,2.168,0.394,0.827,0.63,0.397
PER,1962,0.141,0.687,2.168,0.164,0.827,0.614,0.397
PER,1963,0.18,0.687,2.168,0.52,0.827,0.541,0.397
PER,1964,0.332,0.687,2.168,0.721,0.827,0.688,0.415
PER,1965,0.336,0.687,2.168,0.735,0.827,0.688,0.415
PER,1966,0.336,0.687,2.168,0.738,0.827,0.688,0.415
PER,1967,0.333,0.687,2.168,0.702,0.827,0.688,0.415
PER,1968,0.17,-1.304,2.168,0.148,0.603,0.536,0.365
PER,1969,0.037,-1.304,1.16,-0.909,0.478,0.212,0.468
PER,1970,0.037,-1.304,1.16,-0.866,0.478,0.212,0.468
PER,1971,0.037,-1.304,1.16,-0.86,0.478,0.212,0.468
PER,1972,0.037,-1.304,1.16,-0.859,0.478,0.212,0.468
PER,1973,0.036,-1.304,1.16,-0.908,0.478,0.212,0.468
PER,1974,0.035,-1.304,1.16,-0.92,0.478,0.212,0.468
PER,1975,0.037,-1.304,1.16,-0.897,0.478,0.23,0.468
PER,1976,0.039,-1.304,1.16,-0.793,0.478,0.23,0.468
PER,1977,0.039,-1.304,1.16,-0.767,0.478,0.23,0.468
PER,1978,0.058,-1.304,1.16,-0.02,0.478,0.249,0.468
PER,1979,0.055,-1.304,1.16,-0.201,0.478,0.249,0.468
PER,1980,0.18,-1.597,0.956,0.791,0.408,0.428,0.769
PER,1981,0.461,-0.664,0.956,0.957,0.53,0.686,0.769
PER,1982,0.451,-0.847,-0.063,0.949,0.373,0.686,0.769
PER,1983,0.452,-0.847,-0.063,0.956,0.373,0.701,0.769
PER,1984,0.452,-0.847,-0.063,0.949,0.373,0.701,0.769
PER,1985,0.43,-0.847,-0.063,0.933,0.373,0.617,0.769
PER,1986,0.422,-0.847,-0.94,0.936,0.272,0.567,0.769
PER,1987,0.425,-0.847,-0.94,0.935,0.272,0.567,0.769
PER,1988,0.425,-0.847,-0.94,0.941,0.272,0.567,0.769
PER,1989,0.425,-0.847,-0.94,0.941,0.272,0.567,0.769
PER,1990,0.393,-0.847,-0.637,0.905,0.303,0.44,0.769
PER,1991,0.39,-0.847,-0.637,0.888,0.303,0.457,0.769
PER,1992,0.115,-0.847,-0.361,0.201,0.336,0.298,0.769
PER,1993,0.095,-1.9,-0.984,0.039,0.162,0.165,0.769
PER,1994,0.094,-1.9,-0.984,0.025,0.162,0.165,0.769
PER,1995,0.106,-1.9,-0.984,0.025,0.162,0.165,0.769
PER,1996,0.129,-1.9,-0.984,0.058,0.162,0.169,0.769
PER,1997,0.125,-1.9,-1.742,0.055,0.109,0.167,0.769
PER,1998,0.12,-1.9,-1.742,0.034,0.109,0.166,0.769
PER,1999,0.12,-1.9,-1.742,0.034,0.109,0.166,0.769
PER,2000,0.185,-1.9,-1.006,0.3,0.159,0.232,0.769
PER,2001,0.567,1.37,2.442,1.349,0.897,0.742,0.769
PER,2002,0.648,1.37,2.442,1.395,0.897,0.724,0.769
PER,2003,0.651,1.37,2.442,1.399,0.897,0.724,0.769
PER,2004,0.651,1.37,2.442,1.385,0.897,0.724,0.769
PER,2005,0.659,1.37,2.442,1.388,0.897,0.742,0.769
PER,2006,0.652,1.37,2.442,1.407,0.897,0.725,0.769
PER,2007,0.647,1.37,2.442,1.375,0.897,0.715,0.769
PER,2008,0.65,1.37,2.442,1.378,0.897,0.715,0.769
PER,2009,0.649,1.37,2.342,1.372,0.895,0.715,0.769
PER,2010,0.658,1.37,2.392,1.398,0.896,0.713,0.769
PER,2011,0.67,1.37,2.309,1.458,0.892,0.752,0.769
PER,2012,0.698,1.37,2.396,1.5,0.896,0.755,0.777
PER,2013,0.689,1.37,2.396,1.503,0.896,0.731,0.79
PER,2014,0.691,1.37,2.396,1.503,0.896,0.731,0.8
PER,2015,0.688,1.647,2.475,1.476,0.918,0.743,0.8
PER,2016,0.673,1.647,2.475,1.356,0.918,0.741,0.8
PER,2017,0.677,1.647,2.475,1.434,0.918,0.748,0.8
PER,2018,0.698,1.647,2.475,1.495,0.918,0.759,0.8
PER,2019,0.694,1.647,2.475,1.451,0.918,0.753,0.8
PER,2020,0.706,1.647,2.029,1.536,0.891,0.759,0.8
PER,2021,0.66,1.647,2.552,1.432,0.92,0.75,0.8
PER,2022,0.621,1.517,1.788,1.323,0.867,0.647,0.8
PER,2023,0.572,1.517,1.548,1.159,0.849,0.692,0.8
PER,2024,0.501,1.517,1.017,0.947,0.802,0.657,0.8
PER,2025,0.506,1.517,1.275,0.988,0.829,0.592,0.8
SEN,1904,0.052,-0.696,-0.332,-0.789,0.358,0.395,0.266
SEN,1905,0.052,-0.696,-0.332,-0.779,0.358,0.395,0.266
SEN,1906,0.052,-0.696,-0.332,-0.781,0.358,0.395,0.266
SEN,1907,0.052,-0.696,-0.332,-0.773,0.358,0.395,0.266
SEN,1908,0.052,-0.696,-0.332,-0.76,0.358,0.395,0.266
SEN,1909,0.053,-0.696,-0.332,-0.774,0.358,0.395,0.266
SEN,1910,0.052,-0.696,-0.332,-0.771,0.358,0.395,0.266
SEN,1911,0.052,-0.696,-0.332,-0.77,0.358,0.395,0.266
SEN,1912,0.052,-0.696,-0.332,-0.768,0.358,0.395,0.266
SEN,1913,0.052,-0.696,-0.332,-0.771,0.358,0.395,0.266
SEN,1914,0.052,-0.696,-0.332,-0.772,0.358,0.395,0.266
SEN,1915,0.052,-0.696,-0.332,-0.774,0.358,0.395,0.266
SEN,1916,0.052,-0.696,-0.332,-0.775,0.358,0.395,0.266
SEN,1917,0.052,-0.696,-0.332,-0.779,0.358,0.395,0.266
SEN,1918,0.052,-0.696,-0.332,-0.766,0.358,0.395,0.266
SEN,1919,0.052,-0.696,-0.332,-0.777,0.358,0.395,0.266
SEN,1920,0.052,-0.696,-0.332,-0.779,0.358,0.395,0.266
SEN,1921,0.051,-0.696,-0.332,-0.814,0.358,0.395,0.266
SEN,1922,0.051,-0.696,-0.332,-0.816,0.358,0.395,0.266
SEN,1923,0.051,-0.696,-0.332,-0.816,0.358,0.395,0.266
SEN,1924,0.051,-0.696,-0.332,-0.806,0.358,0.395,0.266
SEN,1925,0.051,-0.696,-0.332,-0.817,0.358,0.395,0.266
SEN,1926,0.052,-0.696,-0.332,-0.755,0.358,0.395,0.266
SEN,1927,0.052,-0.696,-0.332,-0.758,0.358,0.395,0.266
SEN,1928,0.052,-0.696,-0.332,-0.762,0.358,0.395,0.266
SEN,1929,0.052,-0.696,-0.332,-0.764,0.358,0.395,0.266
SEN,1930,0.052,-0.696,-0.332,-0.776,0.358,0.395,0.266
SEN,1931,0.052,-0.696,-0.332,-0.782,0.358,0.395,0.266
SEN,1932,0.052,-0.696,-0.332,-0.781,0.358,0.395,0.266
SEN,1933,0.052,-0.696,-0.332,-0.778,0.358,0.395,0.266
SEN,1934,0.052,-0.696,-0.332,-0.765,0.358,0.395,0.266
SEN,1935,0.052,-0.696,-0.332,-0.782,0.358,0.395,0.266
SEN,1936,0.052,-0.696,-0.332,-0.733,0.358,0.395,0.266
SEN,1937,0.052,-0.696,-0.332,-0.731,0.358,0.395,0.266
SEN,1938,0.052,-0.696,-0.332,-0.732,0.358,0.395,0.266
SEN,1939,0.052,-0.696,-0.332,-0.744,0.358,0.395,0.266
SEN,1940,0.052,-0.696,-0.332,-0.813,0.358,0.395,0.266
SEN,1941,0.052,-0.696,-0.332,-0.817,0.358,0.395,0.266
SEN,1942,0.052,-0.696,-0.332,-0.808,0.358,0.395,0.266
SEN,1943,0.052,-0.696,-0.332,-0.822,0.358,0.395,0.266
SEN,1944,0.052,-0.696,-0.332,-0.818,0.358,0.395,0.266
SEN,1945,0.058,-0.696,-0.332,-0.491,0.358,0.395,0.266
SEN,1946,0.116,-0.696,0.014,-0.049,0.407,0.417,0.266
SEN,1947,0.116,-0.696,0.014,-0.046,0.407,0.417,0.266
SEN,1948,0.117,-0.696,0.014,-0.033,0.407,0.417,0.266
SEN,1949,0.117,-0.696,0.014,-0.038,0.407,0.417,0.266
SEN,1950,0.119,-0.696,0.014,-0.015,0.407,0.417,0.266
SEN,1951,0.119,-0.696,0.014,-0.014,0.407,0.417,0.266
SEN,1952,0.119,-0.696,0.014,-0.009,0.407,0.417,0.266
SEN,1953,0.118,-0.696,0.014,-0.031,0.407,0.417,0.266
SEN,1954,0.118,-0.696,0.014,-0.028,0.407,0.417,0.266
SEN,1955,0.118,-0.696,0.014,-0.033,0.407,0.417,0.266
SEN,1956,0.118,-0.696,0.014,-0.027,0.407,0.417,0.266
SEN,1957,0.12,-0.696,0.014,-0.007,0.407,0.417,0.266
SEN,1958,0.12,-0.696,0.014,0.001,0.407,0.417,0.266
SEN,1959,0.123,-0.696,0.014,-0.039,0.407,0.428,0.616
SEN,1960,0.244,0.587,0.014,0.422,0.58,0.579,0.731
SEN,1961,0.288,0.587,0.014,0.422,0.58,0.578,0.731
SEN,1962,0.293,0.283,0.014,0.425,0.535,0.62,0.731
SEN,1963,0.292,0.283,0.014,0.314,0.535,0.626,0.744
SEN,1964,0.262,0.283,0.014,0.295,0.535,0.626,0.744
SEN,1965,0.262,0.283,0.014,0.296,0.535,0.626,0.744
SEN,1966,0.263,0.283,0.014,0.299,0.535,0.626,0.744
SEN,1967,0.263,0.283,0.014,0.288,0.535,0.626,0.744
SEN,1968,0.275,0.283,0.014,0.337,0.535,0.626,0.744
SEN,1969,0.283,0.283,0.014,0.387,0.535,0.626,0.744
SEN,1970,0.295,0.283,0.961,0.432,0.658,0.636,0.744
SEN,1971,0.294,0.283,0.961,0.425,0.658,0.636,0.755
SEN,1972,0.296,0.283,0.961,0.432,0.658,0.636,0.755
SEN,1973,0.289,0.283,0.961,0.37,0.658,0.636,0.755
SEN,1974,0.284,0.283,0.961,0.357,0.658,0.646,0.755
SEN,1975,0.284,0.283,0.961,0.367,0.658,0.646,0.755
SEN,1976,0.291,0.283,0.961,0.386,0.658,0.652,0.769
SEN,1977,0.291,0.283,0.961,0.393,0.658,0.652,0.769
SEN,1978,0.304,0.283,0.961,0.454,0.658,0.652,0.769
SEN,1979,0.306,0.283,0.961,0.459,0.658,0.652,0.769
SEN,1980,0.317,0.283,0.961,0.487,0.658,0.66,0.769
SEN,1981,0.342,0.283,0.961,0.62,0.658,0.669,0.769
SEN,1982,0.353,0.283,0.961,0.663,0.658,0.669,0.769
SEN,1983,0.367,0.283,0.961,0.676,0.658,0.669,0.769
SEN,1984,0.369,0.283,0.961,0.675,0.658,0.669,0.769
SEN,1985,0.369,0.283,0.961,0.677,0.658,0.669,0.769
SEN,1986,0.369,0.283,0.961,0.676,0.658,0.669,0.769
SEN,1987,0.369,0.283,0.961,0.672,0.658,0.669,0.769
SEN,1988,0.37,0.283,0.961,0.708,0.658,0.669,0.769
SEN,1989,0.371,0.283,0.961,0.711,0.658,0.669,0.769
SEN,1990,0.381,0.283,0.961,0.745,0.658,0.669,0.769
SEN,1991,0.389,0.283,0.961,0.775,0.658,0.669,0.769
SEN,1992,0.396,0.283,0.961,0.845,0.658,0.669,0.769
SEN,1993,0.448,0.283,0.961,0.987,0.658,0.669,0.769
SEN,1994,0.463,0.283,0.961,1.005,0.658,0.669,0.769
SEN,1995,0.468,0.283,0.961,1.037,0.658,0.669,0.769
SEN,1996,0.471,0.283,0.961,1.041,0.658,0.669,0.769
SEN,1997,0.472,0.283,1.648,1.039,0.739,0.669,0.769
SEN,1998,0.474,0.283,1.648,1.036,0.739,0.669,0.769
SEN,1999,0.475,0.283,1.648,1.043,0.739,0.669,0.769
SEN,2000,0.509,0.283,1.648,1.101,0.739,0.666,0.769
SEN,2001,0.441,1.174,1.648,1.125,0.826,0.681,0.814
SEN,2002,0.536,1.174,1.648,1.143,0.826,0.681,0.814
SEN,2003,0.536,1.174,1.648,1.138,0.826,0.681,0.814
SEN,2004,0.536,1.174,1.648,1.135,0.826,0.681,0.814
SEN,2005,0.536,1.174,1.648,1.142,0.826,0.681,0.814
SEN,2006,0.536,1.174,1.648,1.145,0.826,0.681,0.814
SEN,2007,0.523,1.174,1.648,1.129,0.826,0.681,0.814
SEN,2008,0.526,1.174,1.648,1.125,0.826,0.681,0.814
SEN,2009,0.52,1.174,1.648,1.14,0.826,0.681,0.814
SEN,2010,0.532,1.33,1.509,1.167,0.83,0.688,0.814
SEN,2011,0.532,1.33,1.509,1.168,0.83,0.688,0.814
SEN,2012,0.54,1.33,1.509,1.226,0.83,0.706,0.814
SEN,2013,0.585,1.33,1.509,1.269,0.83,0.777,0.814
SEN,2014,0.584,1.33,1.509,1.274,0.83,0.777,0.814
SEN,2015,0.586,1.888,1.509,1.257,0.872,0.77,0.814
SEN,2016,0.578,1.512,1.231,1.273,0.82,0.764,0.766
SEN,2017,0.556,1.512,2.026,1.217,0.881,0.739,0.742
SEN,2018,0.536,1.368,2.285,1.207,0.887,0.725,0.731
SEN,2019,0.543,1.368,2.008,1.207,0.869,0.716,0.731
SEN,2020,0.563,1.542,1.837,1.234,0.871,0.735,0.77
SEN,2021,0.558,1.774,1.837,1.242,0.885,0.738,0.813
SEN,2022,0.536,1.774,1.837,1.146,0.885,0.735,0.813
SEN,2023,0.474,0.771,1.553,1.063,0.781,0.721,0.813
SEN,2024,0.461,0.771,1.553,1.009,0.781,0.688,0.813
SEN,2025,0.484,0.771,1.608,1.041,0.785,0.691,0.813
SSD,2011,0.1,-0.553,-0.685,-0.349,0.334,0.122,0.202
SSD,2012,0.1,-0.553,-0.685,-0.352,0.334,0.127,0.202
SSD,2013,0.075,-1.011,-1.55,-0.674,0.189,0.078,0.123
SSD,2014,0.068,-1.203,-2.189,-0.755,0.122,0.061,0.123
SSD,2015,0.066,-1.171,-1.961,-0.745,0.142,0.052,0.123
SSD,2016,0.053,-1.722,-2.219,-0.874,0.091,0.048,0.11
SSD,2017,0.059,-1.722,-2.049,-0.844,0.098,0.056,0.094
SSD,2018,0.053,-1.513,-1.601,-0.911,0.143,0.042,0.157
SSD,2019,0.064,-1.246,-0.925,-0.825,0.226,0.052,0.157
SSD,2020,0.069,-1.795,-1.07,-0.695,0.163,0.075,0.157
SSD,2021,0.058,-1.401,-0.858,-0.656,0.217,0.074,0.244
SSD,2022,0.063,-1.472,-0.936,-0.778,0.203,0.089,0.256
SSD,2023,0.07,-1.472,-0.432,-0.575,0.257,0.104,0.211
SSD,2024,0.071,-1.162,-0.372,-0.585,0.292,0.115,0.211
SSD,2025,0.064,-0.904,-0.372,-0.81,0.324,0.076,0.255
SDN,1900,0.04,-0.348,-0.654,-0.423,0.362,0.596,0.07
SDN,1901,0.04,-0.348,-0.654,-0.421,0.362,0.606,0.07
SDN,1902,0.04,-0.348,-0.654,-0.424,0.362,0.606,0.07
SDN,1903,0.04,-0.348,-0.654,-0.417,0.362,0.606,0.07
SDN,1904,0.04,-0.348,-0.654,-0.419,0.362,0.606,0.07
SDN,1905,0.04,-0.348,-0.654,-0.423,0.362,0.606,0.07
SDN,1906,0.04,-0.348,-0.654,-0.426,0.362,0.606,0.07
SDN,1907,0.04,-0.348,-0.654,-0.431,0.362,0.606,0.07
SDN,1908,0.04,-0.348,-0.654,-0.417,0.362,0.606,0.07
SDN,1909,0.04,-0.348,-0.654,-0.424,0.362,0.606,0.07
SDN,1910,0.04,-0.348,-0.654,-0.422,0.362,0.605,0.07
SDN,1911,0.04,-0.348,-0.654,-0.423,0.362,0.605,0.07
SDN,1912,0.04,-0.348,-0.654,-0.423,0.362,0.605,0.07
SDN,1913,0.04,-0.348,-0.654,-0.419,0.362,0.605,0.07
SDN,1914,0.041,-0.348,-0.654,-0.423,0.362,0.605,0.07
SDN,1915,0.041,-0.348,-0.654,-0.428,0.362,0.605,0.07
SDN,1916,0.041,-0.348,-0.654,-0.419,0.362,0.605,0.07
SDN,1917,0.041,-0.348,-0.654,-0.424,0.362,0.605,0.07
SDN,1918,0.041,-0.348,-0.654,-0.42,0.362,0.605,0.07
SDN,1919,0.041,-0.348,-0.654,-0.42,0.362,0.605,0.07
SDN,1920,0.04,-0.348,-0.654,-0.403,0.362,0.607,0.07
SDN,1921,0.041,-0.117,-0.51,-0.401,0.409,0.607,0.07
SDN,1922,0.041,-0.117,-0.51,-0.405,0.409,0.607,0.07
SDN,1923,0.041,-0.117,-0.51,-0.401,0.409,0.607,0.07
SDN,1924,0.041,-0.353,-0.51,-0.404,0.378,0.607,0.07
SDN,1925,0.041,-0.353,-0.51,-0.405,0.378,0.607,0.07
SDN,1926,0.042,-0.13,-0.51,-0.407,0.406,0.607,0.07
SDN,1927,0.042,-0.13,-0.51,-0.399,0.406,0.607,0.07
SDN,1928,0.041,-0.13,-0.37,-0.394,0.427,0.607,0.07
SDN,1929,0.042,-0.13,-0.37,-0.391,0.427,0.609,0.07
SDN,1930,0.043,-0.13,-0.37,-0.39,0.427,0.61,0.07
SDN,1931,0.043,-0.13,-0.37,-0.383,0.427,0.61,0.07
SDN,1932,0.043,-0.13,-0.37,-0.39,0.427,0.61,0.07
SDN,1933,0.043,-0.13,-0.37,-0.384,0.427,0.61,0.07
SDN,1934,0.043,-0.13,-0.37,-0.388,0.427,0.61,0.07
SDN,1935,0.043,-0.13,-0.37,-0.384,0.427,0.61,0.07
SDN,1936,0.043,-0.13,-0.37,-0.384,0.427,0.61,0.07
SDN,1937,0.043,-0.13,-0.37,-0.392,0.427,0.61,0.07
SDN,1938,0.043,-0.13,-0.37,-0.389,0.427,0.61,0.07
SDN,1939,0.043,-0.13,-0.37,-0.385,0.427,0.61,0.07
SDN,1940,0.043,-0.13,-0.37,-0.389,0.427,0.61,0.07
SDN,1941,0.043,-0.13,-0.37,-0.385,0.427,0.61,0.07
SDN,1942,0.043,-0.13,-0.37,-0.38,0.427,0.61,0.07
SDN,1943,0.043,-0.13,-0.37,-0.385,0.427,0.61,0.07
SDN,1944,0.042,-0.13,-0.37,-0.382,0.427,0.612,0.07
SDN,1945,0.042,-0.13,-0.37,-0.376,0.427,0.612,0.07
SDN,1946,0.042,-0.13,-0.37,-0.377,0.427,0.612,0.07
SDN,1947,0.043,-0.13,-0.37,-0.373,0.427,0.612,0.07
SDN,1948,0.044,-0.13,-0.37,-0.611,0.427,0.612,0.07
SDN,1949,0.059,-0.13,-0.37,-0.6,0.427,0.612,0.07
SDN,1950,0.059,-0.13,-0.37,-0.585,0.427,0.612,0.07
SDN,1951,0.059,-0.13,-0.37,-0.592,0.427,0.612,0.07
SDN,1952,0.059,-0.13,-0.37,-0.594,0.427,0.612,0.07
SDN,1953,0.089,0.684,0.395,-0.185,0.635,0.63,0.149
SDN,1954,0.104,0.684,0.395,-0.134,0.635,0.63,0.149
SDN,1955,0.107,0.684,0.116,-0.134,0.602,0.63,0.149
SDN,1956,0.143,0.848,0.061,-0.022,0.62,0.612,0.195
SDN,1957,0.145,0.848,-0.107,-0.009,0.597,0.577,0.219
SDN,1958,0.148,0.848,-0.107,-0.032,0.597,0.569,0.219
SDN,1959,0.051,-0.414,-0.676,-0.665,0.351,0.475,0.219
SDN,1960,0.049,-0.414,-0.676,-0.636,0.351,0.475,0.219
SDN,1961,0.049,-0.414,-0.676,-0.637,0.351,0.475,0.219
SDN,1962,0.048,-0.414,-0.676,-0.633,0.351,0.475,0.219
SDN,1963,0.048,-0.414,-0.676,-0.643,0.351,0.475,0.219
SDN,1964,0.067,0.175,-0.12,-0.247,0.504,0.544,0.219
SDN,1965,0.103,0.473,-0.12,0.146,0.545,0.581,0.219
SDN,1966,0.102,0.473,-0.12,0.067,0.545,0.581,0.219
SDN,1967,0.102,0.473,-0.12,0.068,0.545,0.581,0.219
SDN,1968,0.108,0.473,-0.12,0.122,0.545,0.587,0.219
SDN,1969,0.055,-0.96,-1.141,-0.765,0.233,0.44,0.219
SDN,1970,0.05,-0.675,-1.141,-0.801,0.26,0.362,0.219
SDN,1971,0.052,-0.675,-1.141,-0.628,0.26,0.354,0.219
SDN,1972,0.058,-0.675,-0.938,-0.696,0.287,0.346,0.2
SDN,1973,0.058,-0.675,-0.938,-0.682,0.287,0.35,0.222
SDN,1974,0.068,-0.675,-0.938,-0.693,0.287,0.35,0.222
SDN,1975,0.079,-0.675,-0.938,-0.696,0.287,0.35,0.222
SDN,1976,0.079,-0.675,-0.938,-0.689,0.287,0.35,0.222
SDN,1977,0.078,-0.675,-0.938,-0.711,0.287,0.35,0.222
SDN,1978,0.081,-0.675,-0.938,-0.654,0.287,0.35,0.222
SDN,1979,0.082,-0.675,-0.938,-0.641,0.287,0.35,0.222
SDN,1980,0.077,-0.304,-0.938,-0.636,0.331,0.35,0.222
SDN,1981,0.081,-0.304,-0.938,-0.637,0.331,0.337,0.222
SDN,1982,0.074,-0.304,-0.938,-0.762,0.331,0.325,0.222
SDN,1983,0.078,-0.304,-1.095,-0.603,0.316,0.326,0.222
SDN,1984,0.083,-0.089,-1.095,-0.545,0.34,0.336,0.222
SDN,1985,0.101,0.425,-0.225,-0.135,0.525,0.466,0.208
SDN,1986,0.146,0.561,-0.029,0.163,0.564,0.477,0.208
SDN,1987,0.164,0.561,-0.029,0.115,0.564,0.477,0.208
SDN,1988,0.162,-0.052,-0.029,0.11,0.484,0.477,0.208
SDN,1989,0.06,-0.883,-1.251,-0.418,0.226,0.162,0.177
SDN,1990,0.012,-2.032,-1.741,-1.172,0.096,0.046,0.119
SDN,1991,0.012,-2.032,-1.741,-1.174,0.096,0.046,0.119
SDN,1992,0.02,-2.032,-1.741,-1.285,0.096,0.046,0.119
SDN,1993,0.018,-2.032,-1.741,-1.281,0.096,0.046,0.119
SDN,1994,0.018,-2.032,-1.741,-1.284,0.096,0.046,0.119
SDN,1995,0.018,-2.032,-1.741,-1.274,0.096,0.046,0.119
SDN,1996,0.024,-2.032,-1.741,-1.059,0.096,0.046,0.119
SDN,1997,0.026,-2.032,-1.741,-1.072,0.096,0.046,0.119
SDN,1998,0.026,-2.032,-1.741,-1.069,0.096,0.046,0.119
SDN,1999,0.034,-2.032,-1.741,-1.037,0.096,0.046,0.119
SDN,2000,0.018,-2.032,-1.741,-0.873,0.096,0.049,0.119
SDN,2001,0.037,-2.032,-1.741,-0.837,0.096,0.049,0.119
SDN,2002,0.037,-2.032,-1.741,-0.835,0.096,0.049,0.119
SDN,2003,0.037,-2.032,-1.741,-0.827,0.096,0.049,0.119
SDN,2004,0.04,-1.128,-1.431,-0.762,0.189,0.049,0.119
SDN,2005,0.061,-1.765,-1.431,-0.65,0.136,0.12,0.154
SDN,2006,0.061,-1.765,-1.366,-0.637,0.14,0.12,0.154
SDN,2007,0.063,-1.553,-1.366,-0.636,0.157,0.125,0.154
SDN,2008,0.064,-1.553,-1.366,-0.608,0.157,0.125,0.154
SDN,2009,0.063,-1.553,-1.366,-0.605,0.157,0.123,0.154
SDN,2010,0.066,-1.997,-1.366,-0.507,0.124,0.124,0.154
SDN,2011,0.057,-1.997,-1.488,-0.564,0.116,0.083,0.154
SDN,2012,0.06,-2.064,-1.488,-0.555,0.113,0.083,0.154
SDN,2013,0.063,-1.906,-1.1,-0.534,0.152,0.082,0.154
SDN,2014,0.062,-1.906,-1.1,-0.533,0.152,0.079,0.154
SDN,2015,0.064,-1.906,-1.1,-0.488,0.152,0.079,0.154
SDN,2016,0.064,-1.906,-1.1,-0.514,0.152,0.081,0.154
SDN,2017,0.074,-1.519,-0.791,-0.428,0.216,0.141,0.217
SDN,2018,0.068,-2.124,-1.573,-0.46,0.102,0.123,0.205
