ISO3,year,deflator,exports_GDP,imports_GDP,finv_GDP,infl,REER,ltrate,strate
ANT,1995,,76.66371,90.074936,24.019085,2.8011103,90.20047,,
ANT,1996,,74.65134,88.47335,28.320604,3.6022594,93.332306,,
ANT,1997,,69.05947,73.44471,26.340668,3.256695,98.48267,,
ANT,1998,,71.754326,76.331,25.669134,,99.45297,,
ANT,1999,,75.90687,80.797295,26.660446,,99.79223,,
ANT,2000,,73.173935,76.83898,30.474,,106.753006,,
ANT,2001,,73.3626,80.93589,30.350863,,106.8718,,
ANT,2002,,71.29459,75.399796,30.647861,,104.43542,,
ANT,2003,,70.25497,73.873726,29.969091,,100.3134,,
ANT,2004,,74.80287,78.863785,29.457731,,95.49911,,
ANT,2005,,75.77371,82.607704,29.941763,,94.63887,,
ANT,2006,,78.16583,86.36789,32.33879,,93.91923,,
ANT,2007,,76.32538,92.03237,35.710438,,91.06506,,
ANT,2008,,79.692604,100.15929,36.40583,,90.82392,,
ANT,2009,,70.74167,87.92917,35.305946,,94.9391,,
ANT,2010,,72.98452,96.6436,37.386692,,94.4681,,
ANT,2011,,82.85419,100.80107,36.002983,,91.329666,,
ANT,2012,,88.68961,103.8951,34.90195,,93.8265,,
ANT,2013,,,,,,93.20663,,
ANT,2014,,,,,,94.00111,,
ANT,2015,,,,,,100.0,,
ANT,2016,,,,,,100.96261,,
ANT,2017,,,,,,99.95823,,
ANT,2018,,,,,,99.17729,,
ANT,2019,,,,,,101.88155,,
ANT,2020,,,,,,103.26031,,
ANT,2021,,,,,,101.494804,,
ANT,2022,,,,,,105.135796,,
ANT,2023,,,,,,102.58127,,
ANT,2024,,,,,,,,
ANT,2025,,,,,,,,
ARE,1962,18.19174,,,,,,,
ARE,1963,2.244318,,,,,,,
ARE,1964,2.8612,,,,,,,
ARE,1965,3.6369033,,,,,,,
ARE,1966,4.630913,,,,,,,
ARE,1967,5.878322,,,,,,,
ARE,1968,7.497419,,,,,,,
ARE,1969,8.659523,57.27339,30.538368,,,,,
ARE,1970,9.9087105,55.866962,20.167702,25.931643,21.9847,,,
ARE,1971,9.90871,54.46544,19.876898,27.762249,21.9847,,,
ARE,1972,9.9087105,56.531937,24.724398,30.559237,21.9847,,,
ARE,1973,9.9087105,55.276867,21.040054,21.258755,21.9847,,,
ARE,1974,23.642887,63.143158,16.397429,15.117996,21.9847,,,
ARE,1975,28.21887,49.917423,18.799734,34.95998,21.9847,,,
ARE,1976,31.541534,47.45781,18.422867,36.915276,21.9847,,,
ARE,1977,33.199036,42.43196,21.710096,39.504498,21.9697,,,
ARE,1978,31.983671,43.064293,24.519758,47.349007,13.0435,,,
ARE,1979,34.238796,47.33624,23.57734,40.3556,10.989,,,
ARE,1980,37.49706,52.210968,22.149782,31.53853,10.066,56.55558,,
ARE,1981,40.14234,45.54849,21.288021,28.604248,7.946,61.639427,,
ARE,1982,40.669315,41.234177,22.176691,31.294622,7.083,67.28419,,
ARE,1983,39.19794,37.830975,22.057129,34.0709,1.297,68.20184,,
ARE,1984,36.8078,38.388664,20.015127,32.07882,2.433,71.20417,,
ARE,1985,37.080376,38.149387,19.698072,27.739397,3.5,73.85533,,
ARE,1986,36.45054,29.990284,23.842203,31.708765,5.435,65.35691,,
ARE,1987,37.79389,35.84792,23.897184,25.700722,5.498,60.404476,,
ARE,1988,38.693832,34.709713,27.592237,26.53469,4.995,58.26564,,
ARE,1989,39.371506,38.769665,27.76644,24.850899,2.792,59.484524,,
ARE,1990,40.684875,42.989418,25.694021,21.892345,0.604,53.9475,,
ARE,1991,41.014736,43.868572,29.670685,23.04701,3.4,53.654167,,
ARE,1992,41.7559,43.923595,34.609993,25.30137,6.383,53.850346,,
ARE,1993,42.28962,48.77897,38.57791,23.237028,5.273,70.29497,,
ARE,1994,42.178555,47.33748,39.19255,25.300745,5.699,71.38594,,
ARE,1995,43.826622,45.931065,37.0301,24.82964,4.33,67.19896,,
ARE,1996,46.35678,53.738422,41.734222,23.547668,2.976,68.42038,,
ARE,1997,45.915264,54.691105,43.336082,23.6046,2.966,73.077736,,
ARE,1998,43.961926,48.34982,43.5846,25.181814,1.994,77.60158,,
ARE,1999,47.67372,46.689804,38.380833,23.310343,2.1,76.703896,,
ARE,2000,53.137,50.982758,34.061146,20.084614,1.348,79.93139,,
ARE,2001,51.8886,48.52509,35.81734,20.748756,2.8,83.96493,,
ARE,2002,53.845238,48.86477,38.336506,20.84105,2.918,90.52728,,
ARE,2003,56.038036,55.20181,40.80789,20.564169,3.119,84.0303,,
ARE,2004,60.802013,62.747837,46.68394,18.479864,5.041,81.22546,,
ARE,2005,70.85036,66.71348,45.727177,18.178207,6.195,83.1267,,
ARE,2006,79.32558,67.7426,44.737545,17.386045,9.285,87.45218,,
ARE,2007,89.26829,71.45036,56.679028,23.31531,11.128,89.24723,,
ARE,2008,107.953705,76.977394,60.5951,21.974928,12.272,93.51674,,
ARE,2009,93.415764,74.7637,61.755344,27.425919,1.5699459,91.93077,,
ARE,2010,105.82684,77.44555,58.040188,23.617521,0.8841281,88.885956,,
ARE,2011,118.84763,85.62867,58.548153,20.613516,0.8833853,82.742424,,
ARE,2012,120.89025,95.60084,61.03681,20.666445,0.66302615,83.65053,,
ARE,2013,120.162636,95.75521,61.642918,17.27903,1.0940264,85.05605,,
ARE,2014,119.13246,94.773865,64.74177,18.566889,2.3443222,87.71194,,
ARE,2015,100.00003,93.86252,70.42362,22.43968,4.067132,100.0,,
ARE,2016,94.58166,94.47472,70.92024,22.652283,1.6197954,101.94546,,
ARE,2017,101.01772,94.73739,70.73914,18.828156,1.967,101.839386,,
ARE,2018,108.662415,90.84298,63.90406,16.471087,3.06,101.57796,,
ARE,2019,105.682625,93.30231,70.519844,18.962994,-1.931,99.36661,,
ARE,2020,95.26879,98.072464,83.21948,20.037085,-2.0794032,93.92766,,
ARE,2021,107.7746,100.6426,82.2668,15.607959,0.18,87.42664,,
ARE,2022,121.35192,102.05199,83.689674,15.294335,4.8278885,91.43134,,
ARE,2023,118.89997,101.16485,87.79958,17.046318,1.623,87.153366,,
ARE,2024,120.83405,105.29349,92.77972,17.698128,1.662919,88.449394,,
ARE,2025,119.98545,106.21095,91.71056,,1.2508652,85.53766,,
ARG,1960,7.818469e-12,10.159587,11.36225,23.02651,27.284178,199.0813,,
ARG,1961,9.2565304e-12,8.139434,9.102957,27.672106,13.513994,203.07433,,
ARG,1962,1.2032398e-11,6.3154807,14.12618,21.471107,28.059547,203.57722,,21.44
ARG,1963,1.5166382e-11,10.582644,11.835388,17.989216,24.074009,154.51204,,21.12
ARG,1964,1.848961e-11,7.8820944,8.815155,17.864618,22.137812,181.28984,,20.02
ARG,1965,2.5387201e-11,7.787725,5.8064113,17.65073,28.584963,187.16321,,22.82
ARG,1966,3.3644355e-11,7.8872676,6.615707,17.876827,31.861422,194.87355,,24.52
ARG,1967,4.2183864e-11,9.144031,6.817652,18.997522,29.226042,154.25406,,21.42
ARG,1968,5.0317996e-11,7.313179,6.8157463,17.956594,16.227299,167.81403,,16.78
ARG,1969,5.2912782e-11,7.3975887,8.273297,20.359186,7.5782733,173.22784,,20.82
ARG,1970,5.830448e-11,6.2572603,5.916483,20.040071,13.57761,172.58191,,19.02
ARG,1971,7.872514e-11,5.607764,5.748017,19.744083,34.72416,184.56111,,22.02
ARG,1972,1.2803335e-10,6.660969,6.160946,19.63526,58.454987,243.9712,,25.32
ARG,1973,2.1358215e-10,6.84432,4.936038,17.189007,60.302925,340.19113,,21.12
ARG,1974,2.7744976e-10,6.3073053,5.5339923,18.180119,24.213535,372.85324,,22.68
ARG,1975,8.1591073e-10,5.3526063,5.344904,24.468695,182.7994,131.83533,,68.76
ARG,1976,4.4176725e-09,8.390968,5.2559195,25.37582,444.01382,181.791,,77.04
ARG,1977,1.1382517e-08,8.794767,6.5145397,25.733137,176.03096,158.047,,126.6
ARG,1978,2.9857308e-08,7.9323616,5.0714297,23.01712,175.5097,197.4549,,84.0
ARG,1979,7.372628e-08,5.972275,5.637738,21.45266,159.51007,272.76022,,71.04
ARG,1980,1.443791e-07,4.6623297,5.935966,20.956697,100.765076,344.57803,,65.16
ARG,1981,2.9643985e-07,6.3703547,6.752964,18.81499,104.47576,291.35794,,83.28
ARG,1982,8.730886e-07,8.369559,5.9751463,18.039946,164.77675,134.28096,,201.96646
ARG,1983,4.1927206e-06,8.428679,5.3476863,17.319359,343.80914,150.9139,,738.96545
ARG,1984,2.9815783e-05,6.9908967,4.358669,16.55476,626.7217,173.24088,,330.24
ARG,1985,0.000210931,10.809834,5.7487154,14.585366,672.1798,151.45238,,60.84
ARG,1986,0.00037396434,7.517798,5.7951927,14.479797,90.09358,125.84929,,96.72
ARG,1987,0.00085091806,7.2518215,6.94223,16.215462,131.33098,115.76835,,149.28
ARG,1988,0.004095013,8.779339,5.69237,15.456861,342.95502,121.275116,,146.04
ARG,1989,0.12883303,12.027767,6.029167,12.865217,3079.4692,79.21382,,479.76
ARG,1990,2.806398,9.542531,4.2438,11.60709,2313.9648,149.44217,,80.31765
ARG,1991,6.7494273,7.0690684,5.5695496,12.13747,171.67169,199.06973,,52.0
ARG,1992,7.8341813,6.0774016,7.4527087,13.850294,24.89994,225.41835,,12.0
ARG,1993,7.5552125,6.4096184,8.540497,15.801999,10.611523,270.80914,,10.9
ARG,1994,7.7709794,6.985331,9.72394,16.533825,4.1773324,271.33636,10.059167,8.1
ARG,1995,8.016947,8.98025,9.253175,14.874352,3.3761408,261.35577,17.846666,12.0
ARG,1996,8.012743,9.674327,10.158102,14.99413,0.15564142,258.4842,10.510833,7.5
ARG,1997,7.975568,9.79702,11.714629,16.062126,0.52858865,270.51505,9.2425,7.0
ARG,1998,7.8395686,9.66225,11.860524,16.530487,0.88504905,281.99597,,7.6
ARG,1999,7.695588,9.116404,10.596137,14.937612,-1.1278672,276.1553,,8.3
ARG,2000,7.7754126,10.191763,10.669953,13.427289,-0.15461537,282.7722,,8.5
ARG,2001,7.6902103,10.741534,9.420285,11.757629,-1.0653652,284.64517,,16.3
ARG,2002,10.039977,26.329756,12.260031,9.918019,25.868498,114.523285,,39.3
ARG,2003,11.081686,24.055445,13.492157,12.552348,13.442849,124.48376,,10.5
ARG,2004,12.116647,23.847618,16.845026,15.893788,4.415718,119.31058,,2.7
ARG,2005,13.366785,23.245876,17.305395,17.351147,9.641663,126.146255,,3.9
ARG,2006,15.203522,23.026695,17.406786,18.331188,10.897803,128.27106,,6.5
ARG,2007,17.474916,22.66275,18.282421,19.516079,14.303908,128.12642,,7.9
ARG,2008,21.524055,22.0609,18.341772,19.01016,22.933756,127.34356,,11.1
ARG,2009,24.83395,19.560986,14.496141,15.581753,16.535152,118.7694,,11.8
ARG,2010,30.028004,18.933825,16.037191,16.641466,22.45452,120.85186,,9.4
ARG,2011,37.14568,18.449211,16.756947,17.248285,24.300764,117.311165,,10.8
ARG,2012,45.434692,16.23786,14.288684,15.857526,23.410393,118.211395,,12.1
ARG,2013,56.31576,14.617173,14.716756,16.28951,24.578756,107.141,,14.8
ARG,2014,79.00143,14.4054785,14.001315,15.979955,39.473923,89.45229,,20.8
ARG,2015,100.0,10.705651,11.780574,15.564745,29.283978,100.0,,21.7
ARG,2016,141.11937,12.527095,13.566793,14.272363,38.2736,85.196106,,24.4
ARG,2017,177.81941,11.320285,13.969319,15.162199,26.80145,92.763504,,19.1
ARG,2018,252.56343,14.436686,16.32585,15.25105,34.1503,70.71605,,32.4
ARG,2019,376.8135,17.92488,14.705737,14.199046,54.386234,64.35208,,47.7
ARG,2020,527.852,16.605415,13.598285,14.282506,40.40476,62.109207,,29.8
ARG,2021,811.84735,18.06671,15.011981,17.290632,48.04678,64.78445,,33.6
ARG,2022,1379.1344,16.248014,15.299694,17.570919,72.35871,81.24964,,52.8
ARG,2023,3246.0532,12.749247,13.891267,18.570091,117.203674,79.280754,,119.603424
ARG,2024,10492.491,17.33224,12.426569,15.553004,120.87206,117.365364,,
ARG,2025,17485.318,15.890804,12.636265,17.021671,29.782642,99.00272,,
ARM,1990,0.0018024415,35.0164,46.33734,44.33953,,45.12203,,
ARM,1991,0.0032413611,40.642216,59.971207,28.39885,,61.600178,,
ARM,1992,0.021804685,39.489674,60.75814,16.9262,,7.4619894,,
ARM,1993,0.32607886,35.423527,60.08607,12.318903,3731.8,19.424313,,
ARM,1994,14.469477,44.116524,71.70036,20.266386,5273.449,32.174324,209.6,
ARM,1995,37.789055,26.840956,60.995136,16.177986,176.743,49.996,114.22889,
ARM,1996,45.192596,26.069292,54.916534,17.911118,18.653,68.14075,,
ARM,1997,53.208023,22.741352,57.15759,16.22828,14.046,67.18175,,
ARM,1998,58.900406,21.316488,51.82678,16.240099,8.673,71.209785,,
ARM,1999,58.932114,23.285393,48.84777,16.44399,0.648,69.95416,,
ARM,2000,58.12255,26.22102,49.574627,18.462698,-0.791,71.14599,25.511738,
ARM,2001,60.463734,28.568972,45.26436,17.717367,3.146,70.30371,23.150333,20.591421
ARM,2002,61.889107,32.930496,45.694042,21.123112,1.79,70.90128,17.44159,14.749647
ARM,2003,64.735085,36.066994,49.076084,23.030954,4.543,65.32903,15.712353,11.911798
ARM,2004,68.799515,33.354797,44.4342,23.899134,5.928,68.89458,8.208616,5.270594
ARM,2005,71.00713,32.31654,42.40123,29.839396,0.717,77.00923,5.1832376,4.0504694
ARM,2006,74.286255,26.202755,38.497986,35.5842,3.433,83.66545,5.8570647,4.86518
ARM,2007,77.46411,21.521338,38.4005,36.990433,4.553,95.61518,6.5621624,6.0888085
ARM,2008,82.10389,16.878973,39.876602,39.820774,9.018,103.71431,8.3217125,7.68778
ARM,2009,84.154236,17.35837,42.18023,36.4627,3.544,95.42767,11.859954,9.41961
ARM,2010,90.691925,23.365993,44.448708,33.47932,7.274,96.1543,13.882013,10.585827
ARM,2011,94.57496,26.649061,46.446484,26.134409,7.653,96.01541,13.798028,9.5265
ARM,2012,93.42519,27.56181,48.399864,23.598835,2.54,91.40638,14.300205,9.795837
ARM,2013,96.570656,28.353487,49.201565,21.212513,5.788,93.12227,13.203414,9.297246
ARM,2014,98.80066,28.56038,47.218483,19.995056,2.981,97.09456,9.822525,7.8016405
ARM,2015,100.0,29.725393,41.956684,20.612562,3.731,100.0,14.410048,12.895787
ARM,2016,100.26858,33.74428,42.333687,17.35772,-1.406,98.673164,12.366483,9.831202
ARM,2017,102.424995,38.21604,48.98633,17.648375,1.031,95.49463,8.772505,6.7281084
ARM,2018,105.280304,39.392895,53.08021,16.740911,2.52,95.09086,8.1,6.218392
ARM,2019,106.4022,41.3508,54.76335,15.815598,1.443,98.45855,7.6412125,6.0369415
ARM,2020,108.32445,29.764988,39.723824,17.773922,1.2114358,98.34447,6.778883,5.822113
ARM,2021,115.7994,35.90644,43.763447,21.203941,7.1848364,96.404434,8.940871,7.798843
ARM,2022,125.04699,50.224987,51.1858,21.069115,8.640911,113.031136,11.078913,10.58795
ARM,2023,128.9238,59.45438,60.343803,20.573662,1.9804188,121.58443,11.220698,11.13265
ARM,2024,130.73009,72.23883,73.671455,21.355047,0.26951197,117.62752,9.936762,9.418867
ARM,2025,135.08014,46.071743,49.966145,,3.3069334,113.82203,9.553651,8.20175
ASM,2002,68.73188,101.171875,109.765625,,,,,
ASM,2003,69.670105,97.900764,109.541985,,,,,
ASM,2004,67.399506,90.37328,111.98428,,,,,
ASM,2005,66.4791,99.6,123.6,,,,,
ASM,2006,68.34961,100.40568,129.41176,,,,,
ASM,2007,70.50987,97.49035,120.65637,,,,,
ASM,2008,78.3078,114.46429,135.35715,,,,,
ASM,2009,98.49273,78.51852,82.81481,,,,,
ASM,2010,83.35943,63.525307,94.41536,,,,,
ASM,2011,82.92299,58.77193,98.77193,,,,,
ASM,2012,97.32541,75.46875,100.9375,,,,,
ASM,2013,99.508995,71.786835,102.03762,,,,,
ASM,2014,98.55156,66.718506,108.08709,,,,,
ASM,2015,100.0,63.59584,98.811295,,,,,
ASM,2016,101.40582,63.934425,95.230995,,,,,
ASM,2017,99.437645,59.150326,102.28758,,,,,
ASM,2018,101.123474,68.23161,103.59937,,,,,
ASM,2019,102.89141,61.669243,94.899536,,,,,
ASM,2020,109.81474,59.2233,95.14563,,,,,
ASM,2021,115.132576,44.266666,92.53333,,,,,
ASM,2022,131.42703,46.95752,77.72675,,,,,
ASM,2023,,,,,,,,
ASM,2024,,,,,,,,
ATG,1969,,,,,,136.97818,,
ATG,1970,7.7461324,57.712654,66.18401,15.3332815,8.87,138.63339,,
ATG,1971,8.648725,58.19812,67.43085,15.696194,8.63,143.17566,,
ATG,1972,10.737959,55.992424,65.05974,15.08511,12.67,148.40312,,
ATG,1973,14.020115,55.47835,63.99029,14.44265,21.72,149.84012,,
ATG,1974,15.146585,59.08326,65.362434,15.484616,12.97,144.16394,,
ATG,1975,17.31814,59.8111,69.07673,15.957837,8.61,132.66786,,
ATG,1976,19.053108,60.625454,73.66503,17.510752,15.62,123.85714,,
ATG,1977,20.875856,44.963966,53.204224,12.029699,13.75,123.376564,,
ATG,1978,22.64186,52.90798,58.643055,11.2303505,6.15,113.08215,,
ATG,1979,25.798069,77.10777,72.22313,20.694445,16.33,115.99875,,
ATG,1980,28.45875,63.450325,87.64818,18.323938,18.999,119.91923,,7.0
ATG,1981,31.01158,64.69721,96.60658,25.275318,11.465,131.4884,,7.0
ATG,1982,34.389656,55.50543,72.42289,22.967937,4.17,135.82153,,7.0
ATG,1983,36.267464,61.568993,60.87756,11.903913,2.346,139.6994,,7.0
ATG,1984,37.256866,69.49906,86.56053,13.751206,3.844,147.1376,,7.0
ATG,1985,39.976974,71.35812,94.49087,16.318947,0.996,145.71042,,7.0
ATG,1986,42.544495,70.8897,101.04056,21.038269,0.5,128.15562,,7.0
ATG,1987,46.32083,67.31988,89.9074,26.215715,3.602,119.561264,,7.0
ATG,1988,52.05109,66.608444,71.19259,29.068493,6.8,120.38762,,7.0
ATG,1989,54.435665,66.303444,77.23655,30.90863,4.362,123.42211,,7.0
ATG,1990,55.333874,75.15175,74.119965,26.56682,6.591,119.09383,,7.0
ATG,1991,56.775948,76.78166,74.29206,27.463268,4.518,120.61147,,7.0
ATG,1992,58.17333,81.591324,77.40234,25.280031,3.0,118.76812,,7.0
ATG,1993,59.22814,82.06053,74.461754,22.406693,3.1,125.98464,,7.0
ATG,1994,61.150024,74.04773,71.58207,21.793825,6.485,106.06221,,7.0
ATG,1995,62.619812,69.568726,76.03326,24.29651,2.737,102.791214,,7.0
ATG,1996,64.483826,63.516403,73.7486,25.282427,2.965,104.57486,,7.0
ATG,1997,65.66235,65.1303,70.27268,25.932838,0.362,104.56166,,7.0
ATG,1998,67.04767,64.00963,67.31002,27.643724,3.262,108.302124,,7.0
ATG,1999,68.05612,61.71132,69.08411,28.928238,1.135,106.01707,,7.0
ATG,2000,65.5559,59.56109,63.592495,30.559233,-0.162,103.90649,,7.0
ATG,2001,67.79716,57.554054,62.883682,21.202658,1.935,106.005295,,7.0
ATG,2002,69.60238,53.31458,59.11802,22.459637,2.408,106.71252,,7.0
ATG,2003,68.678474,55.076187,63.661133,23.646702,1.994,103.37136,,7.0
ATG,2004,69.44499,59.43895,65.93585,24.068562,2.03,100.529366,,7.0
ATG,2005,73.68999,53.7221,67.26433,27.118542,2.099,98.17648,,7.0
ATG,2006,74.01588,47.707348,71.22669,36.454845,1.788,96.197266,,6.52
ATG,2007,78.59537,44.325813,71.09739,37.379818,1.416,89.00517,,6.3333335
ATG,2008,84.68407,45.69969,69.58392,37.468914,5.334,86.42921,,6.015
ATG,2009,88.318085,45.8748,57.706806,37.817017,-0.55,90.4732,,6.375
ATG,2010,91.77892,45.4532,58.910923,28.025377,3.37,90.61961,,6.25
ATG,2011,94.94518,47.087208,56.159687,20.65983,3.457,87.59884,,6.5
ATG,2012,95.112144,44.846584,57.94751,21.907417,3.377,91.29162,,6.125
ATG,2013,95.58037,45.733612,60.421886,23.49778,1.059,90.588234,,6.0
ATG,2014,97.28737,46.323643,58.20544,24.458054,1.089,90.90364,,6.0
ATG,2015,100.020355,44.305172,49.32437,23.532154,0.969,100.0,,4.995
ATG,2016,99.52661,42.267433,46.88567,26.662031,-0.489,101.22053,,4.6116667
ATG,2017,99.839905,41.66226,46.079304,31.450397,2.425,101.0791,,2.665
ATG,2018,101.28181,39.83417,43.928596,36.507267,1.21,98.04091,,1.98
ATG,2019,102.00329,38.43643,42.26322,40.984768,1.475,101.35427,,1.5
ATG,2020,102.80059,37.37344,40.97417,43.543354,1.058,101.67021,,
ATG,2021,107.85764,44.04749,54.16853,46.193733,1.627,98.19938,,
ATG,2022,115.171135,59.53573,65.757095,40.97939,7.5310783,104.88565,,
ATG,2023,123.738045,59.10293,63.488205,38.83858,5.0671387,102.83916,,
ATG,2024,125.665405,59.498215,58.079784,33.45228,6.198867,105.20747,,
ATG,2025,129.1231,58.500652,57.897976,,2.7569764,101.59379,,
AUS,1960,6.9250135,11.873412,14.88219,30.740356,3.728814,106.6214,4.99,4.39
AUS,1961,6.987762,13.789552,13.377582,30.285519,2.2875817,109.474106,5.27,4.99
AUS,1962,7.034197,13.177041,13.511183,29.199677,-0.31948882,106.84461,4.92,4.29
AUS,1963,7.2336044,14.140417,13.439321,29.71265,0.64102566,104.00787,4.58,3.82
AUS,1964,7.479931,14.041003,14.643467,30.59527,2.866242,104.98802,4.72,4.12
AUS,1965,7.657451,13.031114,15.766143,31.841753,3.4055727,105.030045,5.21,4.85
AUS,1966,7.9600058,12.726207,13.84014,31.878054,3.2934132,105.22574,5.25,4.92
AUS,1967,8.220003,12.771441,14.063769,31.796194,3.4782608,105.22498,5.25,4.55
AUS,1968,8.513631,11.994304,14.276005,31.943815,2.5210085,106.268936,5.21,5.116667
AUS,1969,9.007228,12.459318,13.170704,31.54863,3.2786884,104.89789,5.838333,5.5666666
AUS,1970,9.363237,12.884675,13.063413,31.040825,3.4391534,103.49881,6.6466665,7.108333
AUS,1971,9.962437,12.580267,12.702132,30.686665,6.1381073,106.943756,6.713333,7.008333
AUS,1972,10.678725,13.35186,11.015391,29.264643,6.0240965,108.280624,5.8316665,5.0833335
AUS,1973,12.083003,13.7147,11.565894,28.814264,9.090909,121.222946,6.9333334,6.983333
AUS,1974,14.201277,13.581519,15.197356,26.788637,15.416667,122.43569,9.036667,13.158334
AUS,1975,16.176796,13.788939,13.226682,25.952137,15.162455,116.91235,9.741667,8.525
AUS,1976,18.295736,13.844385,13.760352,25.899757,13.322884,119.933235,10.030833,9.24
AUS,1977,20.068848,13.91877,14.821657,25.953297,12.30982,110.97337,10.226666,10.2125
AUS,1978,21.707699,13.439607,15.045411,26.601978,8.004926,107.20561,9.06,9.843333
AUS,1979,23.821047,15.553116,15.296655,26.297792,9.122006,102.78768,9.7491665,9.773334
AUS,1980,26.163288,15.772424,16.470392,27.375109,10.135841,102.77899,11.6475,12.0275
AUS,1981,28.74477,13.765123,16.510374,28.835455,9.487666,111.622345,13.958333,15.038333
AUS,1982,32.22011,13.960343,16.683887,28.032717,11.35182,112.060776,15.375,16.834167
AUS,1983,34.95129,13.393736,14.835165,25.79806,10.038911,109.77468,13.8875,12.199166
AUS,1984,37.030964,14.091064,16.258066,26.145424,3.960396,113.24462,13.525,12.1
AUS,1985,39.157284,15.594956,18.037888,28.143957,6.734694,95.30901,13.954166,15.9825
AUS,1986,41.865097,15.124572,17.63368,28.031134,9.090435,83.36636,13.416667,16.451666
AUS,1987,44.697994,15.597087,16.559021,27.689327,8.487576,83.18889,13.191667,13.75
AUS,1988,48.41119,15.490175,16.52054,28.114017,7.212056,92.01917,12.104167,12.8
AUS,1989,52.20413,15.070067,17.51845,28.788923,7.5803213,98.755165,13.408334,17.611666
AUS,1990,54.74912,15.508934,16.4484,26.091593,7.232851,96.36318,13.18,14.543333
AUS,1991,55.886242,16.524055,16.161388,23.41066,3.3072236,94.82637,10.690833,10.225833
AUS,1992,56.293194,17.20495,17.33079,23.050196,0.968829,85.67645,9.22,6.465833
AUS,1993,56.940884,17.872812,18.26672,23.507029,1.7521902,79.75558,7.2808332,5.1516666
AUS,1994,57.64353,17.559885,18.859728,25.14575,1.9270192,83.74031,9.041667,5.6566668
AUS,1995,59.296375,18.485003,19.870138,24.091743,4.625905,81.86259,9.210896,7.643808
AUS,1996,60.50165,18.770538,18.921864,23.756021,2.6528258,89.49234,8.209207,7.0164247
AUS,1997,61.290436,19.82533,19.501663,24.898157,0.2247191,89.03147,6.9549184,5.290241
AUS,1998,61.606094,19.198221,21.081562,25.425194,0.85949177,81.56028,5.4929705,4.8368144
AUS,1999,62.37193,18.155739,20.74505,25.520847,1.4079288,81.84193,6.009312,4.75845
AUS,2000,65.00345,21.142221,22.29884,24.803001,4.457435,78.42898,6.3145695,5.976084
AUS,2001,67.25974,21.68678,21.184513,23.33082,4.4071355,75.228516,5.6152644,4.80019
AUS,2002,69.273415,19.996552,21.081543,25.440798,3.048576,78.89207,5.843958,4.4500318
AUS,2003,71.28067,17.581896,20.186453,26.408113,2.7308192,88.36808,5.3667755,4.8958335
AUS,2004,73.87991,17.658695,20.564745,26.735418,2.341772,95.10348,5.5907745,5.4783335
AUS,2005,77.297745,18.922342,20.97303,27.569994,2.6592455,97.93486,5.339973,5.6441665
AUS,2006,81.1447,20.423216,22.048002,27.340504,3.5542169,97.12716,5.587872,5.988333
AUS,2007,84.750175,19.592934,21.967875,27.789042,2.356021,102.79818,5.9945207,6.6675
AUS,2008,90.218544,22.820538,23.884262,28.256325,4.347826,100.61708,5.817944,6.9733334
AUS,2009,90.397484,20.121567,20.819134,27.295279,1.7701524,97.521126,5.0395117,3.1475182
